Fac Id,Region,Name,Address 1,Address 2,City,Zip 5,County,Fac Type,Ceds Fac Id,State
3020279,NVRO,AMERICAN SOCIETY OF CIVIL ENGINEERS,1801 Alexander Bell Dr,,Reston,22090,Fairfax County,COMMERCIAL,2.00E+11,VA
3008611,NVRO,CENTENNIAL TOWER AT WESTWOOD,8614 Westwood Center Dr,,Vienna,22180,Fairfax County,UNKNOWN,2.00E+11,VA
3005627,NVRO,CENTERPOINTE I,4050 Legato Rd,,Fairfax,22033,Fairfax County,COMMERCIAL,2.00E+11,VA
3011693,NVRO,CHANCELLOR MARKET,5039 Plank Rd,,Fredericksburg,22401,Fredericksburg City,GAS STATION,2.00E+11,VA
3030682,NVRO,Chancellor Public Use Area,5917 Harrison Rd,,Fredericksburg,,Fredericksburg City,LOCAL,2.00E+11,VA
3019764,NVRO,VDOT - Chancellor Area Headquarters,12321 Corter Ave,,Fredericksburg,22404,Fredericksburg City,STATE,2.00E+11,VA
3014880,NVRO,BERRYS CHEVRON,787 Madison Rd,,Culpeper,22701,Culpeper County,GAS STATION,2.00E+11,VA
3003012,NVRO,CHAMBERLAIN PROPERTY,7225 Braddock Rd,,Springfield,22151,Fairfax County,COMMERCIAL,2.00E+11,VA
3005178,NVRO,CENTERVILLE HIGH SCHOOL,6001 Union Mill Rd,,Clifton,20124,Fairfax County,LOCAL,2.00E+11,VA
3009465,NVRO,CHANCELLOR ELEMENTARY SCHOOL,5995 Plank Rd,,Fredericksburg,22407,Fredericksburg City,LOCAL,2.00E+11,VA
3016478,NVRO,CHANCELLORSVILLE FIRE HOUSE,One Ranger Dr,,Fredericksburg,22404,Fredericksburg City,FEDERAL NON-MILITARY,2.00E+11,VA
3002425,NVRO,CHARLES E SMITH CO,300 10th St S,,Rosslyn,22202,Fairfax County,COMMERCIAL,2.00E+11,VA
3036728,NVRO,Chantilly National Golf & Country Club,14901 Braddock Rd,,Centreville,20120,Fairfax County,COMMERCIAL,2.00E+11,VA
3005335,NVRO,OLD CHANTILLY FIRE STATION,4004 Walney Rd,,Chantilly,22051,Fairfax County,LOCAL,2.00E+11,VA
3023944,NVRO,CHANTILLY HIGH SCHOOL,4201 Stringfellow Rd,,Chantilly,22021,Fairfax County,LOCAL,2.00E+11,VA
3036743,NVRO,Verizon Wireless Facility,3675 Centerview Dr,,Chantilly,22021,Fairfax County,COMMERCIAL,2.00E+11,VA
3020054,NVRO,CHARTER OAK APARTMENTS,11637 Charter Oak Ct,,Reston,22090,Fairfax County,RESIDENTIAL,2.00E+11,VA
3003826,NVRO,CHATHAM BEVERAGE CO LTD,6 Rodney Ln,,Fredericksburg,22401,Fredericksburg City,COMMERCIAL,2.00E+11,VA
3006708,NVRO,THE CHATHAM CONDOMINIUM,4501 Arlington Blvd,,Arlington,22203,Arlington County,UNKNOWN,2.00E+11,VA
3016479,NVRO,CHATHAM MANOR,120 Chatham Ln,,Fredericksburg,22405,Stafford County,FEDERAL NON-MILITARY,2.00E+11,VA
3012636,NVRO,Charles G Turner Oil Company,6315 Hopewell Rd,,The Plains,20198,Fauquier County,GAS STATION,2.00E+11,VA
3004981,NVRO,THE CHARLESTON CONDOMINIUM,2400 Clarendon Blvd,,Arlington,22201,Arlington County,RESIDENTIAL,2.00E+11,VA
3000981,NVRO,CHANTILLY PROPERTY  YARD,4400 Henninger Ct,,Chantilly,22021,Fairfax County,LOCAL,2.00E+11,VA
3023859,NVRO,CHAPEL SQUARE CENTER,4414 Holborn Ave,,Annandale,22003,Fairfax County,LOCAL,2.00E+11,VA
3023831,NVRO,CHENEY ELEMENTARY,1741 Meeres Rd,,Fort Belvoir,22060,Fairfax County,LOCAL,2.00E+11,VA
3023548,NVRO,CHEVY CHASE BANK FSB,8120 Sudley Rd,,Manassas,22110,Manassas City,COMMERCIAL,2.00E+11,VA
3001615,NVRO,CHERNER ISUZU LINCOLN MERCURY IN,8550 Leesburg Pike,,Vienna,22182,Fairfax County,AUTO DEALER,2.00E+11,VA
3016095,NVRO,CHEC Soda and Refrigeration Co Incorporated,215 N Payne St,,Alexandria,22314,Alexandria City,COMMERCIAL,2.00E+11,VA
3022136,NVRO,Greenwald Supply Inc,8090 Alban Rd,,Springfield,22153,Fairfax County,COMMERCIAL,2.00E+11,VA
3013116,NVRO,Truegreen Chemlawn,106 Executive Dr,,Sterling,20166,Loudoun County,COMMERCIAL,2.00E+11,VA
3015669,NVRO,CHEVRON,1438 Chain Bridge Rd,,McLean,22101,Fairfax County,GAS STATION,2.00E+11,VA
3015634,NVRO,CHEVRON,301 S Glebe Rd,,Arlington,22204,Arlington County,GAS STATION,2.00E+11,VA
3015713,NVRO,Springfield Car Care Center,6841 Franconia Rd,,Springfield,22150,Fairfax County,GAS STATION,2.00E+11,VA
3015718,NVRO,CHEVRON,8620 Park St,,Vienna,22180,Fairfax County,GAS STATION,2.00E+11,VA
3002727,NVRO,CHESAPEAKE MILL ALLIANCE; INC,1241 Featherstone Rd,,Woodbridge,22191,Prince William County,UNKNOWN,2.00E+11,VA
3020932,NVRO,CHESAPEAKE SUPPLY & EQUIP CO,14508 Telegraph Rd,,Woodbridge,22192,Prince William County,COMMERCIAL,2.00E+11,VA
3026019,NVRO,CHESAPEAKE WOOD TREATING CO,Routes 2 and 17,,New Post,22404,Spotsylvania County,INDUSTRIAL,2.00E+11,VA
3023940,NVRO,CHERRY RUN ELEMENTARY,9723 Ironmaster Dr,,Burke,22015,Fairfax County,LOCAL,2.00E+11,VA
3001616,NVRO,Cherrydale Motors Incorporated,3412 Lee Hwy,,Arlington,22207,Arlington County,AUTO DEALER,2.00E+11,VA
3015626,NVRO,CHEVRON,I-395 and Edsall Rd,,Alexandria,22312,Fairfax County,GAS STATION,2.00E+11,VA
3023932,NVRO,CHESTERBROOK ELEMENTARY,1753 Kirby Rd,,McLean,22101,Fairfax County,LOCAL,2.00E+11,VA
3014865,NVRO,Lucky 4 Seven,23746 Rogers Clark Blvd,,Ruther Glen,22546,Caroline County,GAS STATION,2.00E+11,VA
3009431,NVRO,Ladysmith Citgo,8265 Lady Smith Rd,,Ruther Glen,22546,Caroline County,GAS STATION,2.00E+11,VA
3015536,NVRO,MADISON CHEVRON,Route 29 Bypass,,Madison,22727,Madison County,GAS STATION,2.00E+11,VA
3009763,NVRO,Liberty Gas,9555 Fairfax Blvd,,Fairfax,22031,Fairfax County,GAS STATION,2.00E+11,VA
3015652,NVRO,CHEVRON,3040 Annandale Rd,,Falls Church,22042,Fairfax County,GAS STATION,2.00E+11,VA
3015657,NVRO,Tobacco & Gas Corner,10427 Patriot Hwy,,Fredericksburg,22408,Spotsylvania County,GAS STATION,2.00E+11,VA
3009159,NVRO,Lady Smith Corner,18055 Jefferson Davis Hwy,,Ladysmith,22501,Caroline County,GAS STATION,2.00E+11,VA
3015666,NVRO,Owens Service Center,8437 Main St,,Marshall,22115,Fauquier County,GAS STATION,2.00E+11,VA
3014866,NVRO,Andys Market - 301 CHEVRON,10376 James Madison Pkwy,,King George,22485,King George County,GAS STATION,2.00E+11,VA
3023665,NVRO,TONYS CHEVRON SERVICE,1112 First St,,Alexandria,22314,Alexandria City,GAS STATION,2.00E+11,VA
3006896,NVRO,Jacobs Chevron,1006 Warrenton Rd,,Fredericksburg,22406,Stafford County,GAS STATION,2.00E+11,VA
3007028,NVRO,Tri State Exxon,37245 Jefferson Pike,,Purcellville,20132,Loudoun County,GAS STATION,2.00E+11,VA
3014887,NVRO,Plank Gulf,2120 Plank Rd,,Fredericksburg,22401,Fredericksburg City,GAS STATION,2.00E+11,VA
3005648,NVRO,Gateway Auto Service,4633 Lee Hwy,,Warrenton,20187,Fauquier County,GAS STATION,2.00E+11,VA
3010092,NVRO,CHRYSLER OF CULPEPER Incorporated,11030 James Monroe Hwy,,Culpeper,22701,Culpeper County,AUTO DEALER,2.00E+11,VA
3009444,NVRO,CHUCK SMITH ASSOC INC,9729 Burke View Ct,,Burke,22015,Fairfax County,COMMERCIAL,2.00E+11,VA
3002538,NVRO,Liu Chun Lan,4138 Evergreen Dr,,Fairfax,22032,Fairfax City,RESIDENTIAL,2.00E+11,VA
3021718,NVRO,Virginia Forest Chevron,702 S Washington St,,Falls Church,22046,Falls Church City,GAS STATION,2.00E+11,VA
3013460,NVRO,CHURCH OF JESUS CHRIST OF LATTER,1600 N Inglewood St,,Arlington,22207,Arlington County,COMMERCIAL,2.00E+11,VA
3013458,NVRO,CHURCH OF JESUS CHRIST OF LATTER,2719 Hunter Mill Rd,,Oakton,22124,Fairfax County,COMMERCIAL,2.00E+11,VA
3022462,NVRO,CHURCH OF JESUS CHRIST OF THE,1325 Scotts Run Rd,,McLean,22102,Fairfax County,UNKNOWN,2.00E+11,VA
3016315,NVRO,S&S PROPERTIES,7481 Lee Hwy,,Falls Church,22046,Fairfax County,RESIDENTIAL,2.00E+11,VA
3014138,NVRO,Ravensworth  Service,4316 Ravensworth Rd,,Annandale,22003,Fairfax County,GAS STATION,2.00E+11,VA
3038553,NVRO,More Gas & Service Station,5644 Telegraph Rd,,Alexandria,22303,Fairfax County,GAS STATION,2.00E+11,VA
3005222,NVRO,Franconia BP,6201 Franconia Rd,,Alexandria,22310,Fairfax County,GAS STATION,2.00E+11,VA
3005213,NVRO,CITGO Petroleum Corp - Fairfax Terminal,9600 Colonial Ave,,Fairfax,22031,Fairfax City,PETROLEUM DISTRIBUTOR,2.00E+11,VA
3019170,NVRO,Route 1 CITGO,14101 Jefferson Davis Hwy,,Woodbridge,22191,Prince William County,GAS STATION,2.00E+11,VA
3016727,NVRO,Gunston Shell - Dealer 27110,9801 Richmond Hwy,,Lorton,22079,Fairfax County,GAS STATION,2.00E+11,VA
3007814,NVRO,HOWARDS CITGO,18524 Jefferson Davis Hwy,,Triangle,22172,Prince William County,GAS STATION,2.00E+11,VA
3002955,NVRO,CLAGAR INC,1058 Elden St,,Herndon,22070,Fairfax County,COMMERCIAL,2.00E+11,VA
3026940,NVRO,CITGO STATION,3340 Gallows Rd,,Fairfax,22031,Fairfax County,GAS STATION,2.00E+11,VA
3004990,NVRO,City of Manassas Water Treatment Plant,14329 Glenkirk Rd,,Nokesville,20181,Prince William County,LOCAL,2.00E+11,VA
3030727,NVRO,Clark Manufacturing Company of Orange Inc,229 Warren St,,Orange,22960,Orange County,INDUSTRIAL,2.00E+11,VA
3021673,NVRO,JAMES E CLARE JR,Routes 3 and 206,,King George,22485,King George County,GAS STATION,2.00E+11,VA
3023582,NVRO,CLARENDON HOTEL & APARTMENTS,3824 Wilson Blvd,,Arlington,22201,Arlington County,UNKNOWN,2.00E+11,VA
3015885,NVRO,CLARIDGE HOUSE ALEXANDRIA ASSOC,301 N Ripley St,,Alexandria,22304,Alexandria City,RESIDENTIAL,2.00E+11,VA
3023863,NVRO,CLEARVIEW ELEMENTARY SCHOOL,12635 Builders Rd,,Herndon,22070,Fairfax County,LOCAL,2.00E+11,VA
3006726,NVRO,"STEPHEN C. CLARK, JR",Route 626,,Middleburg,22117,Loudoun County,COMMERCIAL,2.00E+11,VA
3011822,NVRO,CLAREMONT SCHOOL (POL ACAD ),4900 S Chesterfield Rd,,Arlington,22206,Arlington County,LOCAL,2.00E+11,VA
3015884,NVRO,CLARIDGE HOUSE ASSOCIATES,1500 S Fern St,,Arlington,22202,Arlington County,COMMERCIAL,2.00E+11,VA
3009317,NVRO,COMMERCIAL OFFICE BUILDING,2020 N 14th St,,Arlington,22201,Arlington County,UNKNOWN,2.00E+11,VA
3001632,NVRO,CLICK FUEL OIL INC,9788 Lee Hwy,,Fairfax,22030,Fairfax City,COMMERCIAL,2.00E+11,VA
3011297,NVRO,REED CLIFFORD C JR,Route 2 Box 362,,King George,22485,King George County,UNKNOWN,2.00E+11,VA
3001979,NVRO,CLIFT MOTOR CO,9245 Kings Hwy,,King George,22485,King George County,AUTO DEALER,2.00E+11,VA
3001978,NVRO,R F Clift,9305 Kings Hwy,,King George,22485,King George County,UNKNOWN,2.00E+11,VA
3023933,NVRO,CLIFTON ELEMENTARY,7010 Clifton Rd,,Clifton,22024,Fairfax County,LOCAL,2.00E+11,VA
3012982,NVRO,C M CLAYTON,5312 Carolina Pl,,Springfield,22151,Fairfax County,COMMERCIAL,2.00E+11,VA
3021526,NVRO,Clean America Incorporated,62 Perry Winkle Ln,,Fredericksburg,22405,Stafford County,COMMERCIAL,2.00E+11,VA
3014091,NVRO,THE CLEAN MACHINE,1221 Jefferson Davis Hwy,,Fredericksburg,22403,Stafford County,GAS STATION,2.00E+11,VA
3023737,NVRO,C.M. CROCKETT PARK,10066 Rogues Rd,,Midland,22728,Fauquier County,LOCAL,2.00E+11,VA
3002690,NVRO,CMH INC t/a Cropp-Metcalfe,2816 Dorr Ave,,Fairfax,22031,Fairfax City,COMMERCIAL,2.00E+11,VA
3018642,NVRO,CLM GROCERY,18126 Rogers Clark Blvd,,Bowling Green,22427,Caroline County,GAS STATION,2.00E+11,VA
3013921,NVRO,CLORE FUNERAL HOME INC,11190 James Monroe Hwy,,Culpeper,22701,Culpeper County,COMMERCIAL,2.00E+11,VA
3027241,NVRO,CLORES REPAIR SHOP,113 E Nelson St,,Orange,22960,Orange County,COMMERCIAL,2.00E+11,VA
3005336,NVRO,Fairfax County Fire Station 16,12645 Chapel Rd,,Clifton,22024,Fairfax County,LOCAL,2.00E+11,VA
3014105,NVRO,CLIFTON SUPERETTE,7140 Main St,,Clifton,22024,Fairfax County,GAS STATION,2.00E+11,VA
3006728,NVRO,CLIMATE HEATING & COOLING,6801 Wilson Blvd,,Seven Corners,22044,Fairfax County,COMMERCIAL,2.00E+11,VA
3013576,NVRO,Sunoco 0831 0468 02,244 Madison Rd,,Orange,22960,Orange County,GAS STATION,2.00E+11,VA
3013597,NVRO,Empire Oil 887/ Sunoco 0585 4021,802 S Main St,,Culpeper,22701,Culpeper County,GAS STATION,2.00E+11,VA
3020474,NVRO,"COASTAL PILE DRIVING, INC",25245 Pleasant Valley Rd,,Chantilly,22021,Fairfax County,CONTRACTOR,2.00E+11,VA
3030755,NVRO,Eastern Gas - Leesburg Compressor Station,40620 Consolidated Ln,,Leesburg,20175,Loudoun County,UTILITY,2.00E+11,VA
3008995,NVRO,CLOVER SUNRISE LTD PARTNERSHIP,12200 Sunrise Valley Dr,,Reston,22091,Fairfax County,COMMERCIAL,2.00E+11,VA
3026157,NVRO,CLUB PET KENNEL,43743 John Mosby Hwy,,Chantilly,22021,Fairfax County,COMMERCIAL,2.00E+11,VA
3009130,NVRO,COLBERT ROOFING CORP,7809 Loisdale Rd,,Newington,22150,Fairfax County,COMMERCIAL,2.00E+11,VA
3013175,NVRO,Coates Paul,1428 S Fort Valley Rd,,Banco,22711,Madison County,UNKNOWN,2.00E+11,VA
3001087,NVRO,MID ATLANTIC COCA COLA CO,2011 Princess Anne St,,Fredericksburg,22401,Fredericksburg City,COMMERCIAL,2.00E+11,VA
3009330,NVRO,512 Maple Avenue West Partnership,512 Maple Ave W,,Vienna,22180,Fairfax County,COMMERCIAL,2.00E+11,VA
3000930,NVRO,Noman M Cole Jr Pollution Control Plant,9399 Richmond Hwy,,Lorton,22079,Fairfax County,LOCAL,2.00E+11,VA
3014058,NVRO,PHILLIP H COLEMAN JR,,,Fredericksburg,22401,Fredericksburg City,UNKNOWN,2.00E+11,VA
3013223,NVRO,FORMER COLEMANS SERVICE STATION,Route 1 and 207,,Ruther Glen,22546,Caroline County,UNKNOWN,2.00E+11,VA
3009691,NVRO,Falmouth Ready-Mix Concrete,301 Warrenton Rd,,Falmouth,22405,Stafford County,INDUSTRIAL,2.00E+11,VA
3041387,NVRO,Colonial Pipeline Company,9555 Colonial Ave,,Fairfax,22301,Fairfax City,COMMERCIAL,2.00E+11,VA
4041771,PRO,The Steward School,11600 Gayton Rd,,Richmond,23238,Henrico County,COMMERCIAL,2.00E+11,VA
3010668,NVRO,COLLANTES SIXTO A,9018 Ox Rd,,Lorton,22079,Fairfax County,UNKNOWN,2.00E+11,VA
3004213,NVRO,COLLECTORS CORNER,RR 3 Box 58 A,,Culpeper,22701,Culpeper County,GAS STATION,2.00E+11,VA
3011683,NVRO,COLLINS CONTRACTING,4 Houser Dr,,Fredericksburg,22401,Fredericksburg City,CONTRACTOR,2.00E+11,VA
3021979,NVRO,Infinity Apartments,4990 Columbia Pike,,Arlington,22204,Arlington County,UNKNOWN,2.00E+11,VA
4005647,PRO,Dispersion Specialties,11237 Leadbetter Rd,,Ashland,23005,Hanover County,INDUSTRIAL,2.00E+11,VA
4039826,PRO,Northland Concrete,653 McKinney Blvd,,Colonial Beach,22443,Westmoreland County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
4006575,PRO,Dean's Seafood (Defunct),881 Beales Wharf Rd,,Montross,22520,Westmoreland County,RESIDENTIAL,2.00E+11,VA
4002005,PRO,CURLEY PACKING CO,551 Lafayette St,,Colonial Beach,22443,Westmoreland County,COMMERCIAL,2.00E+11,VA
3040109,NVRO,Safeway Fuel Station,12651 Braemar Village Plaza,,Gainesville,20155,Prince William County,COMMERCIAL,2.00E+11,VA
4026324,PRO,CSX - Bryan Park Shops / Acca Yard,1 CSX Rd,,Richmond,23230,Henrico County,RAILROAD,2.00E+11,VA
4018814,PRO,Cowling Brothers,109 Bank St,,Waverly,23890,Sussex County,COMMERCIAL,2.00E+11,VA
4026921,PRO,S B Cox Ready Mix Inc,12554 W Broad St,,Richmond,23233,Goochland County,CONTRACTOR,2.00E+11,VA
7006840,BRROR,CLOVER ELEMENTARY SCHOOL,Main Street,,Clover,24534,Halifax County,LOCAL,2.00E+11,VA
4031758,PRO,CMH Lumber Company Incorporated,350 Mill Rd,,Tappahannock,22560,Essex County,INDUSTRIAL,2.00E+11,VA
4025162,PRO,Spruance Genco LLC,5001 Commerce Rd,,Richmond,23234,Richmond City,INDUSTRIAL,2.00E+11,VA
4034743,PRO,Quarles Irvington Bulk Plant,73 Seafood Ln,,Irvington,22480,Lancaster County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
7006841,BRROR,Clays Mill Elementary School,1011 Clays Mill School Rd,,Scottsburg,24589,Halifax County,LOCAL,2.00E+11,VA
7007651,PRO,Chase City Elementary School,5450 HIGHWAY 47 - HWY 646,,Chase City,23924,Mecklenburg County,LOCAL,2.00E+11,VA
4014254,PRO,Safety-Kleen Systems Inc,1200 W Hundred Rd,,Chester,23836,Chesterfield County,INDUSTRIAL,2.00E+11,VA
4023137,PRO,Smith Point Marina,989 Smith Point Rd,,Reedville,22539,Northumberland County,COMMERCIAL,2.00E+11,VA
4024414,PRO,Charles City County Fuel Facility,10600 Courthouse Rd,,Charles City,23030,Charles City County,UNKNOWN,2.00E+11,
4022855,PRO,Exxon Asphalt Terminal,7700 Fort Darling Rd,,Chesterfield,23237,Chesterfield County,INDUSTRIAL,2.00E+11,VA
4032129,PRO,Hammaker East LTD,7700 Fort Darling Rd,,Chesterfield,23237,Chesterfield County,INDUSTRIAL,2.00E+11,VA
7012327,BRROR,CARDINAL HOMES INC,525 Barnesville Highway,,Wylliesburg,23976,Charlotte County,COMMERCIAL,2.00E+11,VA
7001608,BRROR,CARDINAL HOMES INC,525 Barnesville Highway,,Wylliesburg,23976,Charlotte County,COMMERCIAL,2.00E+11,VA
7023716,BRROR,C.H. FRIEND ELEMENTARY SCHOOL,601 Marshall Ave,,South Boston,24592,Halifax County,LOCAL,2.00E+11,VA
4008153,PRO,Cadmus Specialty Publications,2901 Byrdhill Rd,,Richmond,23228,Henrico County,INDUSTRIAL,2.00E+11,VA
7026705,BRROR,CAMP CHEMICAL,737 Philpott Rd,,South Boston,24592,Halifax County,COMMERCIAL,2.00E+11,VA
7015366,PRO,Burlington Ind Clarksville Finishing Plant,899 Burlington  Dr,,Clarksville,23927,Mecklenburg County,INDUSTRIAL,2.00E+11,VA
7015368,BRROR,Jones Patio Door Inc Halifax Plant,1101 Cowford Rd,,Halifax,24558,Halifax County,INDUSTRIAL,2.00E+11,VA
7007254,PRO,Butler Lumber Company Inc,239 West B St,,Chase City,23924,Mecklenburg County,INDUSTRIAL,2.00E+11,VA
4042725,PRO,Transflo Richmond Terminal,2150 W Laburnum Ave,,Richmond,23227,Henrico County,INDUSTRIAL,2.00E+11,VA
4038998,PRO,The Sustainability Park,13101 N Enon Church Rd,,Chester,23836,Chesterfield County,INDUSTRIAL,2.00E+11,VA
4007241,PRO,Brunswick Box Company Incorporated,852 Planters Rd,,Lawrenceville,23868,Brunswick County,INDUSTRIAL,2.00E+11,VA
4032058,PRO,Redland Brick-Lawrenceville Plant,16024 Governor Harrison Pkwy,,Lawrenceville,23868,Brunswick County,INDUSTRIAL,2.00E+11,VA
4011346,PRO,Brodnax Lumber Company,2661 Governor Harrison Pkwy,,Brodnax,23920,Brunswick County,INDUSTRIAL,2.00E+11,VA
4004223,PRO,Branscome Richmond Asphalt Plant,4115 Jacque St,,Richmond,23230,Henrico County,INDUSTRIAL,2.00E+11,VA
7012750,PRO,Bon Worth Inc,Tidewater Ave,,Victoria,23974,Lunenburg County,COMMERCIAL,2.00E+11,VA
7007648,PRO,BLUESTONE MIDDLE SCHOOL,250 Middle School Road,,Skipwith,23968,Mecklenburg County,LOCAL,2.00E+11,VA
1041289,SWRO,Paramont Contura LLC - Deep Mine 25,1200 Dickenson Hwy,,Clintwood,24228,Dickenson County,COMMERCIAL,2.00E+11,VA
4038353,PRO,Boars Head Provisions Company Incorporated,2230 Wyatts Mill Rd,,Jarratt,23867,Greensville County,INDUSTRIAL,2.00E+11,VA
7038742,BRROR,Bohler Uddeholm Specialty Metals Inc,2306 Eastover Dr,,South Boston,24592,Halifax County,INDUSTRIAL,2.00E+11,VA
4000819,PRO,Allan Myers Materials,2115 Ashland Rd,,Rockville,23146,Goochland County,COMMERCIAL,2.00E+11,VA
4003221,PRO,Beckstoffers H Sons Incorporated,1209 N 28th St,,Richmond,23223,Richmond City,COMMERCIAL,2.00E+11,VA
4003682,PRO,MACS 90044  -  0657-1731,600 W Grace St,,Richmond,23220,Richmond City,GAS STATION,2.00E+11,VA
4014172,PRO,Beacon Press,4731 Eubank Rd,,Henrico,23231,Henrico County,COMMERCIAL,2.00E+11,VA
7006760,PRO,BEAR CREEK LAKE STATE PARK,929 Oak Hill Road,,Cumberland,23040,Cumberland County,STATE,2.00E+11,VA
2040364,BRROR,former Harveys Chevrolet/former Sacketts,506 E Main St,,Radford,24141,Radford City,COMMERCIAL,2.00E+11,VA
7000331,PRO,Barnes Manufacturing Company,P O Box 439,,Kenbridge,23944,Lunenburg County,INDUSTRIAL,2.00E+11,VA
4038016,PRO,Atlantic Waste Disposal Inc,3474 Atlantic Ln,,Waverly,23890,Sussex County,LOCAL,2.00E+11,VA
7023592,BRROR,Bacon District Elementary School,840 Bacon School Road,,Saxe,23967,Charlotte County,LOCAL,2.00E+11,VA
7012785,PRO,OLD ARVONIA PRIMARY SCHOOL,St Rt 15,,Arvonia,23004,Buckingham County,LOCAL,2.00E+11,VA
4037255,PRO,ASHLAND ROLLER MILLS,14471 N Washington Hwy,,Ashland,23005,Hanover County,UNKNOWN,2.00E+11,VA
4039650,PRO,Ashland WWTP,106 W Vaughan Rd,,Ashland,23005,Hanover County,LOCAL,2.00E+11,VA
4044206,PRO,Concrete Pipe and Precast LLC - Ashland Plant,11352 Virginia Precast Rd,,Ashland,23005,Hanover County,INDUSTRIAL,2.00E+11,VA
4030035,PRO,Interstate Construction Corp DBA Branscome,1940 Ashland Rd,,Rockville,23146,Goochland County,CONTRACTOR,2.00E+11,VA
4006580,PRO,Alliance Fertilizer Corporation,10910 Richmond Rd,,Haynesville,22472,Richmond County,GAS STATION,2.00E+11,VA
4021523,PRO,Honeywell-Colonial Heights Facility,15801 Woods Edge Rd,,Colonial Heights,23834,Chesterfield County,INDUSTRIAL,2.00E+11,VA
6001502,VRO,ZIPMART #95,1618 West Beverly Street,,Staunton,24401,Staunton City,GAS STATION,2.00E+11,VA
6013947,VRO,ZUCKERMAN METALS INC,221 East 5th St,,Front Royal,22630,Warren County,COMMERCIAL,2.00E+11,VA
4021161,PRO,5100 Monument Avenue Condominium,5100 Monument Ave,,Richmond,23230,Henrico County,RESIDENTIAL,2.00E+11,VA
4000851,PRO,Farrington Associates,12100 Old Stage Rd,,Chesterfield,23831,Chesterfield County,UNKNOWN,2.00E+11,VA
7030018,BRROR,"Hitachi Energy USA,  Inc",2135 Philpott Road,,South Boston,24592,Halifax County,INDUSTRIAL,2.00E+11,VA
6020920,VRO,YELLOW CAB COMPANY,1515 6th Street SE,,Charlottesville,22901,Charlottesville City,COMMERCIAL,2.00E+11,VA
6009540,VRO,YOUNIS MOHAMMAD,Int. 50 & 340,,White Post,22663,Clarke County,UNKNOWN,2.00E+11,VA
6012718,VRO,Z&M SHEET METAL INC,260 Lenoir Dr,,Winchester,22601,Winchester City,COMMERCIAL,2.00E+11,VA
6018939,VRO,ZADA LAM,33 East Elkton,,Elkton,22827,Rockingham County,GAS STATION,2.00E+11,VA
6004495,VRO,ZEIGLER MECHANICAL/ELECTRICAL CENTER,156 Cole Lane,,Winchester,22603,Frederick County,CONTRACTOR,2.00E+11,VA
3019727,NVRO,VDOT - Zion Crossroads Area Headquarters,11430 James Madison Hwy,,Zion Crossroads,22942,Louisa County,STATE,2.00E+11,VA
6008762,VRO,ZION CROSSROADS LAUNDROMAT,,,Zion Crossroads,22974,Fluvanna County,COMMERCIAL,2.00E+11,VA
6025098,VRO,WRANGLER,113 Indian Spring Road,,Woodstock,22664,Shenandoah County,COMMERCIAL,2.00E+11,VA
6024462,VRO,WRANGLER ANNEX,320 North Hawksbill Street,,Luray,22835,Page County,INDUSTRIAL,2.00E+11,VA
6018915,VRO,Wrenns Service,1188 Keezletown Rd,,Weyers Cave,24486,Augusta County,GAS STATION,2.00E+11,VA
6016498,VRO,WRIGHTS RUN PUMP STATION,Landgrant Road,,Stephens City,22655,Frederick County,LOCAL,2.00E+11,VA
6019226,VRO,Wyants Store,4696 Garth Rd,,Crozet,22932,Albemarle County,GAS STATION,2.00E+11,VA
6019720,VRO,VDOT - Yancey Mills Area Headquarters,164 Patterson Mill Rd - Sr 824,,Crozet,22932,Albemarle County,STATE,2.00E+11,VA
6012746,VRO,WOODSTOCK MANUFACTURING CORPORATION,972 Fairview Road,,Woodstock,22664,Shenandoah County,INDUSTRIAL,2.00E+11,VA
6017687,VRO,FORMER WOODY CHEVROLET,U.S. 60,,Lexington,24450,Lexington City,AUTO DEALER,2.00E+11,VA
6024446,VRO,WOODYS NAPA AUTO PARTS,Route 2,,Hot Springs,24445,Bath County,COMMERCIAL,2.00E+11,VA
6003992,VRO,Cooties Place,163 Dry Branch Road,,Churchville,24421,Augusta County,GAS STATION,2.00E+11,VA
6022115,VRO,WOODIES MARKET,8694 Seminole Trl,,Ruckersville,22968,Greene County,GAS STATION,2.00E+11,VA
3028102,NVRO,WOODLAND FURNITURE & FIXTURES; I,401 E Main St,,Louisa,23093,Louisa County,INDUSTRIAL,2.00E+11,VA
6015534,VRO,WOODRIDGE MARKET,4951 Rolling Rd,,Scottsville,24590,Albemarle County,UNKNOWN,2.00E+11,VA
6016930,VRO,WOODS CREEK GROCERY,411 Lime Kiln Road,,Lexington,24450,Lexington City,GAS STATION,2.00E+11,VA
6013378,VRO,WOODS GROCERY,Rt. 340,,Rileyville,22650,Page County,GAS STATION,2.00E+11,VA
6017816,VRO,Woodson Grocery,2920 James River Rd,,Wingina,24599,Nelson County,GAS STATION,2.00E+11,VA
6009434,VRO,WOODSTOCK DIAL OFFICE/SHENENDOAH TELEPHONE,105 East South Street,,Woodstock,22664,Shenandoah County,UTILITY,2.00E+11,VA
6006608,VRO,WINE SHEET METAL INC,720 North Loudoun Street,,Winchester,22601,Winchester City,COMMERCIAL,2.00E+11,VA
